Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
134700,2.619,44,1621,452,1354,491,37.79,-122.2,6735.163378,547292.0252,726169.7896,57327.23598,20404.97011
139400,2.4167,45,2115,533,1530,474,37.79,-122.21,6534.583344,547877.927,726741.0882,57748.47388,19529.65371
115400,2.7788,45,2021,528,1410,480,37.79,-122.2,6735.163378,547292.0252,726169.7896,57327.23598,20404.97011
137300,2.7352,46,2239,508,1390,569,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
137000,1.8472,52,1477,300,1065,269,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
142600,2.6583,52,1056,224,792,245,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
137500,3.0536,49,898,244,779,245,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
111700,2.3906,44,2968,710,2269,610,37.78,-122.22,5337.285928,547637.9202,726469.661,57217.70869,18582.68533
126800,1.7188,43,1702,460,1227,407,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
111300,2.625,47,881,248,753,241,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
114800,2.8015,40,494,114,547,135,37.77,-122.22,4226.277699,546812.1704,725626.9742,56260.9184,18577.0997
102300,1.7276,50,1776,473,1807,440,37.78,-122.22,5337.285928,547637.9202,726469.661,57217.70869,18582.68533
131900,2.0801,44,1678,514,1700,495,37.78,-122.22,5337.285928,547637.9202,726469.661,57217.70869,18582.68533
119100,2.489,51,1637,463,1543,393,37.78,-122.22,5337.285928,547637.9202,726469.661,57217.70869,18582.68533
80600,1.7546,52,1420,314,1085,300,37.76,-122.21,3290.233828,545397.7842,724210.8092,54855.63101,19514.05267
80600,4.0904,52,591,173,353,137,37.77,-122.21,4356.354355,546223.4886,725053.5145,55814.41929,19455.8073
88800,2.6765,52,745,153,473,149,37.77,-122.21,4356.354355,546223.4886,725053.5145,55814.41929,19455.8073
102400,2.4338,49,2272,498,1621,483,37.77,-122.2,4651.90171,545635.6556,724480.7359,55378.35387,20334.53534
98700,2.3309,46,1234,375,1183,354,37.77,-122.21,4356.354355,546223.4886,725053.5145,55814.41929,19455.8073
1.00E+05,2.2604,43,1017,328,836,277,37.77,-122.21,4356.354355,546223.4886,725053.5145,55814.41929,19455.8073
92300,1.8039,42,932,254,900,263,37.77,-122.19,5084.144167,545048.6741,723908.6401,54952.97051,21213.28128
94800,2.2562,39,2689,597,1888,537,37.77,-122.2,4651.90171,545635.6556,724480.7359,55378.35387,20334.53534
102000,2.0562,41,1547,415,1024,341,37.77,-122.2,4651.90171,545635.6556,724480.7359,55378.35387,20334.53534
158400,3.5398,52,2300,443,1225,423,37.78,-122.2,5680.217997,546463.3379,725324.9037,56350.2494,20339.41099
121600,3.1167,39,1752,399,1071,376,37.78,-122.2,5680.217997,546463.3379,725324.9037,56350.2494,20339.41099
129100,2.5401,50,1867,403,1128,378,37.78,-122.2,5680.217997,546463.3379,725324.9037,56350.2494,20339.41099
121400,2.898,43,2430,502,1537,484,37.77,-122.2,4651.90171,545635.6556,724480.7359,55378.35387,20334.53534
102800,2.3125,44,1729,414,1240,393,37.78,-122.21,5440.851975,547050.2044,725896.9417,56778.79353,19461.0246
160000,2.875,52,1026,180,469,168,37.78,-122.19,6039.258223,545877.3236,724753.5486,55932.31468,21217.83864
143900,3.3715,52,2170,428,1086,425,37.77,-122.19,5084.144167,545048.6741,723908.6401,54952.97051,21213.28128
151200,3.5114,52,2329,445,1144,417,37.77,-122.19,5084.144167,545048.6741,723908.6401,54952.97051,21213.28128
164400,4.3125,52,2492,415,1109,375,37.78,-122.19,6039.258223,545877.3236,724753.5486,55932.31468,21217.83864
156500,3.22,52,2198,397,984,369,37.78,-122.19,6039.258223,545877.3236,724753.5486,55932.31468,21217.83864
225000,3.875,33,142,31,575,47,37.78,-122.18,6498.165922,545292.1641,724182.8782,55525.22894,22096.30263
174200,5.2328,49,1183,205,496,209,37.78,-122.19,6039.258223,545877.3236,724753.5486,55932.31468,21217.83864
166900,3.7262,52,1070,193,555,190,37.78,-122.19,6039.258223,545877.3236,724753.5486,55932.31468,21217.83864
163500,4.5893,45,1766,332,869,327,37.78,-122.2,5680.217997,546463.3379,725324.9037,56350.2494,20339.41099
253000,5.2578,39,617,95,236,106,37.79,-122.18,7437.9004,546122.7826,725029.2437,56516.58935,22156.43629
240700,7.0875,41,1411,233,626,214,37.79,-122.18,7437.9004,546122.7826,725029.2437,56516.58935,22156.43629
208100,3.9712,46,2109,387,922,329,37.79,-122.18,7437.9004,546122.7826,725029.2437,56516.58935,22156.43629
198100,2.9514,47,1229,243,582,256,37.79,-122.19,7040.569582,546706.9762,725599.1742,56916.53126,21280.57574
172800,2.6667,50,954,217,546,201,37.79,-122.19,7040.569582,546706.9762,725599.1742,56916.53126,21280.57574
336700,5.4446,37,1643,262,620,266,37.81,-122.18,9430.448165,547787.0052,726724.1123,58512.31552,22442.11187
318200,6.2838,34,1355,195,442,195,37.8,-122.18,8419.704653,546954.3978,725876.3225,57512.35993,22271.9914
285800,6.7527,23,2317,336,955,328,37.8,-122.18,8419.704653,546954.3978,725876.3225,57512.35993,22271.9914
293000,7.0712,24,2459,317,916,324,37.77,-122.13,9141.323823,541544.8228,720490.4942,52639.04308,26486.03257
371000,5.9849,22,12842,2048,4985,1967,37.79,-122.16,8453.667296,544956.9729,723891.4435,55749.91433,23908.81007
157300,3.6875,42,1524,260,651,267,37.78,-122.17,7037.431194,544707.8623,723612.894,55129.23253,22974.79877
135300,2.875,30,3326,746,1704,703,37.77,-122.17,6237.233753,543877.2769,722766.5032,54135.25096,22970.81861
136700,3.4205,43,1985,440,1085,407,37.78,-122.18,6498.165922,545292.1641,724182.8782,55525.22894,22096.30263
160700,3.2984,50,1642,322,713,284,37.78,-122.18,6498.165922,545292.1641,724182.8782,55525.22894,22096.30263
140600,3.875,49,893,177,468,181,37.78,-122.17,7037.431194,544707.8623,723612.894,55129.23253,22974.79877
144000,4.175,52,653,128,296,121,37.78,-122.17,7037.431194,544707.8623,723612.894,55129.23253,22974.79877
161900,4.375,47,1256,217,570,218,37.77,-122.16,6910.08794,543292.8666,722196.4654,53743.4176,23849.60662
156300,4.7708,48,977,194,446,180,37.77,-122.16,6910.08794,543292.8666,722196.4654,53743.4176,23849.60662
176000,3.5739,45,2324,397,968,384,37.77,-122.16,6910.08794,543292.8666,722196.4654,53743.4176,23849.60662
145800,3.0958,39,1583,349,857,316,37.77,-122.16,6910.08794,543292.8666,722196.4654,53743.4176,23849.60662
141900,3.3958,39,1612,342,912,322,37.77,-122.17,6237.233753,543877.2769,722766.5032,54135.25096,22970.81861
90700,1.871,31,2424,533,1360,452,37.77,-122.17,6237.233753,543877.2769,722766.5032,54135.25096,22970.81861
90600,1.9356,41,1594,367,1074,355,37.76,-122.17,5545.592294,543047.6954,721920.8297,53145.94401,23020.61007
107900,2.1842,47,2118,413,965,382,37.76,-122.17,5545.592294,543047.6954,721920.8297,53145.94401,23020.61007
107000,2.2917,37,1575,358,933,320,37.76,-122.18,4842.761866,543633.9356,722492.2976,53556.71713,22143.68958
98200,2.4333,38,1764,397,987,354,37.76,-122.17,5545.592294,543047.6954,721920.8297,53145.94401,23020.61007
89500,1.9479,50,1187,261,907,246,37.76,-122.18,4842.761866,543633.9356,722492.2976,53556.71713,22143.68958
93800,3.9063,52,754,175,447,165,37.76,-122.18,4842.761866,543633.9356,722492.2976,53556.71713,22143.68958
96700,1.8407,49,2308,452,1299,451,37.76,-122.18,4842.761866,543633.9356,722492.2976,53556.71713,22143.68958
97500,2.0786,27,909,236,396,157,37.77,-122.18,5621.638586,544462.5469,723337.2287,54538.51918,22092.04298
97300,2.8125,42,1180,257,877,268,37.77,-122.18,5621.638586,544462.5469,723337.2287,54538.51918,22092.04298
91200,1.8913,43,2018,408,1111,367,37.76,-122.18,4842.761866,543633.9356,722492.2976,53556.71713,22143.68958
91400,1.7056,49,1368,282,790,269,37.76,-122.19,4206.81187,544221.0324,723064.4512,53978.76396,21266.94106
96200,2.2768,52,2744,547,1479,554,37.77,-122.18,5621.638586,544462.5469,723337.2287,54538.51918,22092.04298
120100,3.2552,51,2107,471,1173,438,37.77,-122.18,5621.638586,544462.5469,723337.2287,54538.51918,22092.04298
1.00E+05,2.0556,52,1748,362,1029,366,37.77,-122.18,5621.638586,544462.5469,723337.2287,54538.51918,22092.04298
94700,2.4659,52,2024,391,1030,350,37.76,-122.19,4206.81187,544221.0324,723064.4512,53978.76396,21266.94106
85700,1.75,47,1116,259,826,279,37.76,-122.2,3672.650924,544808.9828,723637.289,54411.82219,20390.3867
89300,2.0469,41,2036,510,1412,454,37.77,-122.19,5084.144167,545048.6741,723908.6401,54952.97051,21213.28128
101400,2.7159,45,1852,393,1132,349,37.77,-122.19,5084.144167,545048.6741,723908.6401,54952.97051,21213.28128
72500,1.2083,41,921,207,522,159,37.76,-122.19,4206.81187,544221.0324,723064.4512,53978.76396,21266.94106
74100,1.925,45,995,238,630,237,37.76,-122.19,4206.81187,544221.0324,723064.4512,53978.76396,21266.94106
70000,1.5809,36,606,132,531,133,37.75,-122.2,2794.530794,543983.3242,722794.5652,53450.94535,20506.46887
84600,1.4097,37,2680,736,1925,667,37.76,-122.2,3672.650924,544808.9828,723637.289,54411.82219,20390.3867
81800,0.7683,38,1493,370,1144,351,37.76,-122.19,4206.81187,544221.0324,723064.4512,53978.76396,21266.94106
81400,1.3194,19,2207,565,1481,520,37.75,-122.19,3466.824553,543394.403,722220.9844,53009.97829,21378.37961
81800,0.8012,28,856,189,435,162,37.75,-122.19,3466.824553,543394.403,722220.9844,53009.97829,21378.37961
85800,1.9479,26,1293,297,984,303,37.76,-122.19,4206.81187,544221.0324,723064.4512,53978.76396,21266.94106
87100,1.1765,36,847,212,567,159,37.74,-122.19,2968.727175,542568.7905,721378.2422,52046.91621,21546.70045
83500,2.3456,42,541,154,380,123,37.74,-122.18,3817.063385,541979.7491,720804.6008,51608.9551,22412.73738
79700,2.1538,44,1066,253,825,244,37.73,-122.19,2842.652244,541744.1997,720536.2272,51089.90138,21770.58427
83400,2.5139,43,707,147,417,155,37.74,-122.19,2968.727175,542568.7905,721378.2422,52046.91621,21546.70045
84700,1.2625,45,1528,291,801,287,37.73,-122.19,2842.652244,541744.1997,720536.2272,51089.90138,21770.58427
80000,2.9063,42,909,215,646,198,37.73,-122.18,3719.957147,541154.1831,719961.8401,50643.60443,22628.16783
76400,2.5192,43,1391,293,855,285,37.73,-122.18,3719.957147,541154.1831,719961.8401,50643.60443,22628.16783
79700,2.1111,44,548,119,435,136,37.73,-122.18,3719.957147,541154.1831,719961.8401,50643.60443,22628.16783
82400,2.455,42,4074,874,2736,780,37.73,-122.18,3719.957147,541154.1831,719961.8401,50643.60443,22628.16783
97700,2.4028,41,1613,445,1481,414,37.74,-122.17,4676.879049,541391.5629,720231.6447,51182.43694,23279.75524
97200,2.15,47,463,134,327,137,37.74,-122.17,4676.879049,541391.5629,720231.6447,51182.43694,23279.75524
101600,2.4776,43,818,193,494,179,37.74,-122.17,4676.879049,541391.5629,720231.6447,51182.43694,23279.75524
86500,2.1587,43,1473,371,1231,341,37.73,-122.17,4598.074856,540565.0212,719388.1382,50208.82761,23487.3485
90500,1.8438,35,504,126,323,109,37.74,-122.18,3817.063385,541979.7491,720804.6008,51608.9551,22412.73738
107600,3.0298,46,1026,226,749,225,37.74,-122.17,4676.879049,541391.5629,720231.6447,51182.43694,23279.75524
84200,2.25,46,769,183,693,178,37.74,-122.17,4676.879049,541391.5629,720231.6447,51182.43694,23279.75524
88900,2.2467,46,2103,391,1339,354,37.74,-122.18,3817.063385,541979.7491,720804.6008,51608.9551,22412.73738
80700,4.0469,45,330,76,282,80,37.75,-122.18,4216.008379,542806.3348,721648.0874,52580.09769,22250.85316
87100,1.325,46,941,218,621,195,37.75,-122.18,4216.008379,542806.3348,721648.0874,52580.09769,22250.85316
85100,1.6196,38,992,279,732,259,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
82000,2.1731,45,990,261,901,260,37.75,-122.18,4216.008379,542806.3348,721648.0874,52580.09769,22250.85316
82800,1.9167,36,1126,263,482,150,37.75,-122.19,3466.824553,543394.403,722220.9844,53009.97829,21378.37961
84600,2.069,43,1036,233,652,213,37.75,-122.18,4216.008379,542806.3348,721648.0874,52580.09769,22250.85316
82100,1.712,36,1047,214,651,166,37.75,-122.18,4216.008379,542806.3348,721648.0874,52580.09769,22250.85316
89300,2.5625,33,1280,307,999,286,37.76,-122.17,5545.592294,543047.6954,721920.8297,53145.94401,23020.61007
98300,1.9821,43,1587,320,907,306,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
92300,2.5043,41,1257,271,828,230,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
88800,2.3281,44,1218,248,763,254,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
90000,1.4375,48,1751,390,935,349,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
95500,2.5122,45,2299,514,1437,484,37.76,-122.16,6292.934151,542462.3144,721350.0493,52746.70801,23897.68358
91700,1.5625,38,2457,624,1516,482,37.75,-122.16,5824.567526,541632.7689,720504.3518,51754.69378,23997.2431
100400,3.1587,47,998,211,597,185,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
94800,1.8426,40,1685,343,949,342,37.76,-122.17,5545.592294,543047.6954,721920.8297,53145.94401,23020.61007
164300,4.6696,46,1827,307,881,302,37.76,-122.16,6292.934151,542462.3144,721350.0493,52746.70801,23897.68358
155500,2.4598,36,2781,574,1438,519,37.76,-122.16,6292.934151,542462.3144,721350.0493,52746.70801,23897.68358
196900,6.0749,39,1823,286,763,270,37.76,-122.15,7070.687478,541877.7954,720779.9579,52359.27305,24774.89386
279100,4.8304,27,2229,365,1297,355,37.77,-122.14,8371.360322,542126.6368,721058.4593,52995.06265,25607.21467
252800,5.5701,34,1513,231,545,211,37.76,-122.14,7869.840996,541294.1414,720210.5573,51983.90298,25652.22686
275400,5.37,26,3266,491,1222,533,37.76,-122.13,8684.488918,540711.3549,719641.849,51620.86101,26529.6704
250000,6.86,33,1809,261,808,219,37.75,-122.12,9207.81797,539295.9973,718225.1599,50249.05244,27494.51052
329800,7.6923,28,794,111,329,109,37.75,-122.12,9207.81797,539295.9973,718225.1599,50249.05244,27494.51052
195500,4.0313,36,690,105,299,109,37.75,-122.14,7500.798773,540462.6489,719363.3716,50976.94112,25745.23046
255900,6.8323,33,1334,200,579,202,37.75,-122.14,7500.798773,540462.6489,719363.3716,50976.94112,25745.23046
311100,4.975,30,414,54,137,50,37.75,-122.13,8351.631895,539878.8881,718793.9189,50606.62585,26619.72483
330000,5.3602,36,768,93,229,93,37.75,-122.13,8351.631895,539878.8881,718793.9189,50606.62585,26619.72483
248900,5,41,4400,666,1476,648,37.74,-122.13,8157.942379,539047.427,717946.7064,49596.57975,26755.72718
142900,2.925,46,954,161,429,154,37.75,-122.16,5824.567526,541632.7689,720504.3518,51754.69378,23997.2431
126300,3.8913,40,1445,256,849,255,37.75,-122.15,6657.371306,541047.2768,719933.5165,51359.72263,24871.05815
135800,3.225,44,1938,399,946,331,37.75,-122.15,6657.371306,541047.2768,719933.5165,51359.72263,24871.05815
130600,3.1458,41,856,178,571,191,37.74,-122.15,6412.443024,540217.7676,719087.795,50364.88455,25016.32569
107900,2.537,24,1790,454,1137,386,37.75,-122.16,5824.567526,541632.7689,720504.3518,51754.69378,23997.2431
111100,2.5568,44,617,131,378,135,37.75,-122.16,5824.567526,541632.7689,720504.3518,51754.69378,23997.2431
122000,3.5083,43,1383,275,853,272,37.74,-122.15,6412.443024,540217.7676,719087.795,50364.88455,25016.32569
118000,3.3125,49,1325,277,764,282,37.74,-122.15,6412.443024,540217.7676,719087.795,50364.88455,25016.32569
95200,1.8235,40,1227,294,928,261,37.75,-122.16,5824.567526,541632.7689,720504.3518,51754.69378,23997.2431
94300,3.8047,35,667,140,406,133,37.75,-122.16,5824.567526,541632.7689,720504.3518,51754.69378,23997.2431
92500,2.2917,34,1223,281,824,280,37.74,-122.17,4676.879049,541391.5629,720231.6447,51182.43694,23279.75524
91800,2.4962,37,1379,287,835,259,37.75,-122.17,5007.690566,542219.1225,721075.876,52161.57765,23123.82581
109400,4.0417,43,1534,300,826,295,37.74,-122.16,5542.834584,540804.2348,719659.3755,50767.65014,24147.64838
129500,3.4844,46,1029,181,567,211,37.74,-122.16,5542.834584,540804.2348,719659.3755,50767.65014,24147.64838
143400,4.1458,52,771,147,355,144,37.74,-122.16,5542.834584,540804.2348,719659.3755,50767.65014,24147.64838
98200,2.625,47,824,223,533,166,37.74,-122.16,5542.834584,540804.2348,719659.3755,50767.65014,24147.64838
103100,2.0227,44,1097,239,609,215,37.74,-122.16,5542.834584,540804.2348,719659.3755,50767.65014,24147.64838
276800,3.3333,49,1283,238,576,236,37.9,-122.29,3830.768673,561681.9127,740603.8742,71852.41167,18717.61199
270900,5.338,52,1604,263,594,286,37.9,-122.29,3830.768673,561681.9127,740603.8742,71852.41167,18717.61199
246200,3.4732,52,2248,422,870,377,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535
224200,3.5125,38,2263,522,1027,509,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765
229100,3.1375,52,1571,349,693,326,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535
211600,2.8036,46,1520,402,815,375,37.89,-122.3,3024.428823,561434.9071,740327.849,71322.83602,17303.65392
256100,4.5824,15,5083,1212,2420,1146,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765
206300,3.0208,36,1077,293,518,276,37.89,-122.3,3024.428823,561434.9071,740327.849,71322.83602,17303.65392
221300,4.0875,52,1248,283,620,275,37.89,-122.3,3024.428823,561434.9071,740327.849,71322.83602,17303.65392
207400,4.5268,42,1342,291,551,266,37.89,-122.33,791.5494265,563191.7599,742042.0483,72686.8581,15671.54157
350000,1.7375,37,3061,930,2556,924,37.88,-122.34,1931.304004,562953.7403,741773.0221,72223.82637,14258.17869
218200,3.1795,52,3171,698,1498,696,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535
216700,3.8672,50,1211,261,523,227,37.88,-122.29,4234.724999,560020.9578,738912.3993,69920.30808,17117.43372
270600,5.1675,52,979,175,374,153,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535
261400,5.1696,52,2269,380,1004,371,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535
261300,4.2614,52,1844,332,769,334,37.88,-122.28,5039.262644,559436.8918,738342.2811,69483.94682,17764.48922
232200,5.0551,52,2178,421,940,423,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535
375400,5.6228,42,1650,274,645,256,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568
357300,7.8864,52,1927,279,705,288,37.9,-122.26,6455.381451,559937.8775,738899.8948,70604.39806,20558.92385
374400,7.9556,52,2079,273,684,275,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568
358800,6.174,52,1803,240,572,236,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568
417500,6.9414,52,2041,270,671,253,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568
430500,8.8342,52,3046,373,975,365,37.89,-122.27,5614.975195,559685.5384,738619.6751,70031.99102,19160.34634
362900,7.1754,52,2318,328,779,312,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615
397000,10.0825,52,2003,250,658,244,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615
346800,4.9083,52,2261,328,819,335,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615
327100,5.7912,52,1225,169,412,168,37.89,-122.28,4746.332283,560267.8254,739188.3943,70453.88891,18520.49719
290100,4.5893,52,2315,408,835,369,37.89,-122.28,4746.332283,560267.8254,739188.3943,70453.88891,18520.49719
292000,5.4171,52,2070,329,722,306,37.89,-122.28,4746.332283,560267.8254,739188.3943,70453.88891,18520.49719
270900,4.125,52,2616,473,1085,487,37.89,-122.28,4746.332283,560267.8254,739188.3943,70453.88891,18520.49719
371100,7.266,52,2640,366,973,355,37.89,-122.27,5614.975195,559685.5384,738619.6751,70031.99102,19160.34634
335600,5.3989,52,1978,293,723,272,37.89,-122.27,5614.975195,559685.5384,738619.6751,70031.99102,19160.34634
371300,7.8336,37,2220,335,903,362,37.9,-122.26,6455.381451,559937.8775,738899.8948,70604.39806,20558.92385
344000,6.1593,41,1125,195,356,181,37.89,-122.25,7358.56988,558523.4853,737484.2607,69214.11313,20493.08951
342200,6.381,52,3078,494,1005,462,37.89,-122.26,6486.003391,559104.0909,738051.63,69618.68114,19818.46376
